,CZ,DE,GR,RO,RS
2017-12-27,6867.708333333333,52625.895833333336,6076.166666666667,6677.916666666667,5380.583333333333
2017-12-28,6986.541666666667,54631.447916666664,6141.25,7082.25,5324.833333333333
2017-12-29,7034.458333333333,54269.8125,5979.166666666667,6902.833333333333,5362.333333333333
2017-12-30,6888.625,50923.385416666664,5801.416666666667,6742.666666666667,5221.458333333333
2017-12-31,6297.416666666667,46539.125,5930.708333333333,6457.708333333333,5288.125
2018-01-01,6047.5,47355.71875,5327.416666666667,5783.75,4760.75
2018-01-02,7850.166666666667,58660.010416666664,5693.833333333333,6274.166666666667,4907.5
2018-01-03,8548.666666666666,64978.3125,6116.083333333333,7128.541666666667,5115.041666666667
2018-01-04,8484.958333333334,63830.197916666664,6529.666666666667,7424.782608695652,5167.833333333333
2018-01-05,8322.666666666666,62578.708333333336,6477.666666666667,7518.166666666667,5176.25
2018-01-06,7151.208333333333,53462.708333333336,5812.041666666667,6816.708333333333,5006.375
2018-01-07,7073.208333333333,51708.46875,5710.958333333333,6387.958333333333,4578.708333333333
2018-01-08,8543.875,65686.32291666667,6274.833333333333,7464.833333333333,4869.541666666667
2018-01-09,8462.041666666666,67313.69791666667,6402.375,7627.791666666667,5075.541666666667
2018-01-10,8493.833333333334,64643.96875,6412.791666666667,7773.791666666667,5329.5
2018-01-11,8567.875,64626.927083333336,6430.75,7848.375,5362.291666666667
2018-01-12,8514.166666666666,64381.770833333336,6271.166666666667,7862.083333333333,5359.416666666667
2018-01-13,7679.083333333333,57011.791666666664,6205.25,7504.166666666667,5333.666666666667
2018-01-14,7581.5,53309.302083333336,5993.541666666667,6928.416666666667,5317.333333333333
2018-01-15,8990.541666666666,68198.69791666667,6694.666666666667,8143.25,5764.5
2018-01-16,9115.625,68645.20833333333,6510.875,8295.791666666666,5765.75
2018-01-17,9039.083333333334,68888.67708333333,6344.125,8201.75,5607.666666666667
2018-01-18,8981.625,69106.08333333333,6522.291666666667,8031.416666666667,5551.958333333333
2018-01-19,8835.916666666666,65034.239583333336,6505.083333333333,8015.25,5488.333333333333
2018-01-20,7800.208333333333,56605.864583333336,6182.583333333333,7557.5,5253.958333333333
2018-01-21,7621.666666666667,52318.458333333336,5844.833333333333,7124.083333333333,5287.75
2018-01-22,9037.458333333334,65318.958333333336,6394.625,8212.125,5662.25
2018-01-23,9091.916666666666,66274.64583333333,6699.916666666667,8215.083333333334,5742.291666666667
2018-01-24,8939.583333333334,67919.17708333333,6903.083333333333,7881.458333333333,5688.708333333333
2018-01-25,8781.541666666666,65382.822916666664,7021.083333333333,8118.0,5712.166666666667
2018-01-26,8763.0,63016.979166666664,6935.333333333333,8006.958333333333,5650.166666666667
2018-01-27,7771.25,55302.104166666664,6601.375,7570.875,5394.666666666667
2018-01-28,7491.25,53389.552083333336,6102.875,7032.833333333333,5357.833333333333
2018-01-29,8538.958333333334,66662.02083333333,6586.125,7930.75,5538.125
2018-01-30,8631.375,66150.42708333333,6566.25,7780.791666666667,5421.5
2018-01-31,8767.0,67768.46875,6458.25,7868.666666666667,5383.166666666667
2018-02-01,8714.291666666666,67173.82291666667,6325.916666666667,7955.041666666667,5273.541666666667
2018-02-02,8641.25,65429.28125,6274.125,7735.791666666667,5107.541666666667
2018-02-03,7664.541666666667,55532.822916666664,5917.583333333333,7442.541666666667,5044.625
2018-02-04,7504.416666666667,52955.447916666664,5510.833333333333,6805.666666666667,4998.5
2018-02-05,8990.916666666666,65189.6875,6059.875,7783.916666666667,5307.666666666667
2018-02-06,9131.291666666666,66409.51041666667,6271.0,7933.173913043478,5415.041666666667
2018-02-07,9187.791666666666,66699.21875,6216.25,8027.5,5412.083333333333
2018-02-08,9127.208333333334,66532.03125,5978.708333333333,8090.666666666667,5465.625
2018-02-09,9033.458333333334,66603.8125,6109.083333333333,7984.166666666667,5433.541666666667
2018-02-10,8026.25,57331.09375,6193.083333333333,7396.260869565217,5256.375
2018-02-11,7721.958333333333,54619.770833333336,5671.958333333333,7013.416666666667,5280.25
2018-02-12,8998.833333333334,64892.5,6214.041666666667,7909.208333333333,5454.625
2018-02-13,9088.083333333334,64879.614583333336,6416.916666666667,7978.875,5635.166666666667
2018-02-14,9193.625,66000.46875,6259.0,8236.916666666666,5580.0
2018-02-15,9254.208333333334,68114.66666666667,6687.416666666667,8061.666666666667,5301.833333333333
2018-02-16,9008.291666666666,65360.21875,6504.208333333333,7968.541666666667,5207.083333333333
2018-02-17,8002.416666666667,56695.979166666664,6092.416666666667,7397.291666666667,5108.291666666667
2018-02-18,7734.791666666667,52270.833333333336,5744.625,6929.5,5113.291666666667
2018-02-19,9068.75,64292.53125,5667.75,8001.291666666667,5559.291666666667
2018-02-20,9263.041666666666,65902.9375,6569.083333333333,8229.458333333334,5654.708333333333
2018-02-21,9232.0,66123.84375,6510.625,8210.208333333334,5642.208333333333
2018-02-22,9299.583333333334,66659.76041666667,6373.125,8214.625,5657.708333333333
2018-02-23,9317.083333333334,66554.63541666667,6243.75,8112.458333333333,5516.416666666667
2018-02-24,8491.708333333334,59281.708333333336,6154.833333333333,7679.913043478261,5431.291666666667
2018-02-25,8455.666666666666,55083.458333333336,5962.708333333333,7299.666666666667,5534.875
2018-02-26,9903.5,68593.78125,6478.958333333333,8483.166666666666,6030.166666666667
2018-02-27,10175.791666666666,70126.13541666667,6399.25,8640.875,6085.166666666667
2018-02-28,10271.583333333334,71557.89583333333,6387.416666666667,8587.5,6171.791666666667
2018-03-01,10243.25,71155.67708333333,6644.125,8466.625,6225.875
2018-03-02,10036.5,70339.375,6462.833333333333,8436.666666666666,5821.916666666667
2018-03-03,8775.791666666666,60674.197916666664,5782.583333333333,7763.75,5576.416666666667
2018-03-04,8413.041666666666,54971.947916666664,5245.166666666667,7226.666666666667,5412.625
2018-03-05,9510.333333333334,64110.260416666664,5763.125,8099.75,5624.833333333333
2018-03-06,9505.833333333334,64617.177083333336,5753.208333333333,8245.875,5516.875
2018-03-07,9194.083333333334,64818.6875,5547.416666666667,8018.041666666667,5274.666666666667
2018-03-08,8952.0,65645.67708333333,5599.583333333333,7801.625,5315.958333333333
2018-03-09,8762.083333333334,64905.114583333336,5737.125,7689.791666666667,5140.583333333333
2018-03-10,7543.583333333333,54711.291666666664,5555.5,7192.083333333333,4883.583333333333
2018-03-11,7058.458333333333,49539.208333333336,5098.541666666667,6488.583333333333,4475.666666666667
2018-03-12,8350.666666666666,61631.125,5384.333333333333,7391.166666666667,4676.666666666667
2018-03-13,8344.5,63254.166666666664,5487.833333333333,7632.75,4724.625
2018-03-14,8504.25,63213.520833333336,5577.625,7454.708333333333,4791.291666666667
2018-03-15,8485.333333333334,66025.23958333333,5574.583333333333,7301.916666666667,4735.541666666667
2018-03-16,8557.083333333334,65525.71875,5618.666666666667,7328.25,4781.166666666667
2018-03-17,7998.625,57812.833333333336,5272.458333333333,6965.291666666667,4623.083333333333
2018-03-18,8078.416666666667,56602.708333333336,4947.5,6820.708333333333,4694.416666666667
2018-03-19,9388.875,65192.28125,5426.166666666667,8005.375,5375.434782608696
2018-03-20,9321.25,66631.28125,5464.708333333333,8172.833333333333,5439.75
2018-03-21,9271.0,65500.020833333336,5565.541666666667,8266.958333333334,5583.916666666667
2018-03-22,9173.375,66721.95833333333,5795.291666666667,8231.416666666666,5657.708333333333
2018-03-23,8992.875,63758.510416666664,5753.833333333333,8302.75,5660.333333333333
2018-03-24,7764.625,53848.229166666664,5690.0,7623.375,5465.958333333333
2018-03-25,7546.347826086957,49132.15217391304,5398.0952380952385,7018.571428571428,5235.913043478261
2018-03-26,8886.5,61344.260416666664,5663.666666666667,7927.458333333333,5525.875
2018-03-27,8841.333333333334,62344.520833333336,5778.916666666667,7973.833333333333,5466.958333333333
2018-03-28,8787.583333333334,64916.895833333336,5806.083333333333,7801.041666666667,5219.333333333333
2018-03-29,8486.666666666666,63071.145833333336,5702.5,7669.666666666667,5122.0
2018-03-30,7260.375,50066.041666666664,5638.083333333333,7411.875,4806.208333333333
2018-03-31,6923.083333333333,50497.739583333336,5466.25,6873.833333333333,4401.25
2018-04-01,6789.416666666667,46942.114583333336,4869.416666666667,6202.541666666667,4319.416666666667
2018-04-02,6526.083333333333,46620.010416666664,5419.583333333333,7003.833333333333,4549.791666666667
2018-04-03,7925.666666666667,59468.822916666664,5484.75,7180.833333333333,4470.541666666667
2018-04-04,7927.333333333333,60972.020833333336,5422.041666666667,7099.416666666667,4352.208333333333
2018-04-05,7970.333333333333,62913.15625,5260.916666666667,6952.416666666667,4350.125
2018-04-06,7911.5,60499.427083333336,4589.208333333333,6438.791666666667,4275.5
2018-04-07,6829.708333333333,52119.041666666664,4559.125,6094.791666666667,4220.208333333333
2018-04-08,6555.875,46460.84375,4033.125,5016.416666666667,3665.0833333333335
2018-04-09,7617.625,57716.125,4082.0416666666665,5067.125,3678.0
2018-04-10,7656.958333333333,60909.354166666664,4904.375,6102.75,3918.8333333333335
2018-04-11,7625.916666666667,61774.229166666664,5299.458333333333,6560.0,4008.0833333333335
2018-04-12,7553.666666666667,60402.072916666664,5175.875,6577.125,3994.0416666666665
2018-04-13,7502.541666666667,60456.729166666664,5170.958333333333,6493.0,3928.0416666666665
2018-04-14,6443.875,50855.041666666664,5006.875,6227.25,3814.5
2018-04-15,6234.5,45235.78125,4620.958333333333,5708.125,3676.7083333333335
2018-04-16,7591.583333333333,57273.177083333336,5159.75,6524.416666666667,3991.7083333333335
2018-04-17,7629.916666666667,58333.53125,5308.458333333333,6773.521739130435,4067.0
2018-04-18,7607.041666666667,58199.677083333336,5246.958333333333,6685.916666666667,4060.1666666666665
2018-04-19,7548.0,58509.583333333336,5174.416666666667,6658.541666666667,4000.5416666666665
2018-04-20,7376.5,58157.864583333336,5188.125,6620.958333333333,3947.375
2018-04-21,6373.916666666667,49918.666666666664,5012.25,6216.0,3797.625
2018-04-22,6186.041666666667,44752.041666666664,4874.833333333333,5628.0,3623.7083333333335
2018-04-23,7471.041666666667,57989.677083333336,5247.083333333333,6231.25,3834.0833333333335
2018-04-24,7524.458333333333,59626.28125,5360.625,6629.208333333333,3854.7083333333335
2018-04-25,7557.583333333333,60980.09375,5331.125,6584.666666666667,3866.5416666666665
2018-04-26,7652.583333333333,61028.697916666664,5457.208333333333,6543.0,3869.0416666666665
2018-04-27,7496.333333333333,58515.020833333336,5461.083333333333,6510.083333333333,3813.3333333333335
2018-04-28,6428.166666666667,49960.229166666664,5244.0,6088.291666666667,3704.5833333333335
2018-04-29,6156.291666666667,44804.625,4889.125,5519.375,3533.9583333333335
2018-04-30,6755.208333333333,54109.666666666664,5203.25,5973.833333333333,3635.4166666666665
2018-05-01,6377.0,47478.916666666664,4606.708333333333,5735.708333333333,3308.7083333333335
2018-05-02,7382.083333333333,57389.479166666664,5234.458333333333,6316.25,3487.0416666666665
2018-05-03,7490.625,59148.020833333336,5445.416666666667,6507.291666666667,3708.3333333333335
2018-05-04,7348.916666666667,58244.666666666664,5515.833333333333,6518.666666666667,3799.5833333333335
2018-05-05,6251.833333333333,49981.6875,5208.375,6155.5,3750.6666666666665
2018-05-06,6011.5,44910.166666666664,4756.791666666667,5535.75,3454.125
2018-05-07,6772.083333333333,58065.34375,5023.75,6370.25,3729.2083333333335
2018-05-08,6372.916666666667,59635.260416666664,5228.833333333333,6505.041666666667,3721.3333333333335
2018-05-09,7392.0,59034.697916666664,5265.75,6526.0,3803.0416666666665
2018-05-10,7506.708333333333,47507.53125,5272.5,6482.791666666667,3784.5
2018-05-11,7372.333333333333,52009.65625,5137.291666666667,6436.208333333333,3816.8333333333335
2018-05-12,6391.875,48168.927083333336,4954.083333333333,6060.375,3619.2916666666665
2018-05-13,6175.458333333333,45349.833333333336,4736.666666666667,5501.791666666667,3518.875
2018-05-14,7432.583333333333,58901.552083333336,5199.791666666667,6338.375,3755.0
2018-05-15,7533.291666666667,59203.989583333336,5363.458333333333,6566.916666666667,3825.0
2018-05-16,7532.041666666667,59182.25,5392.75,6577.166666666667,3784.125
2018-05-17,7633.708333333333,60126.65625,5387.708333333333,6414.541666666667,3721.9583333333335
2018-05-18,7340.125,58343.010416666664,5446.125,6540.083333333333,3785.9166666666665
2018-05-19,6292.833333333333,49012.270833333336,5281.625,6158.416666666667,3724.3333333333335
2018-05-20,6138.25,42755.802083333336,4851.041666666667,5480.375,3554.25
2018-05-21,7387.541666666667,44480.760416666664,5169.166666666667,6175.166666666667,3788.5833333333335
2018-05-22,7459.958333333333,57383.927083333336,5435.541666666667,6536.791666666667,3736.2916666666665
2018-05-23,7560.625,59645.208333333336,5461.125,6601.875,3802.2083333333335
2018-05-24,7549.041666666667,60409.291666666664,5441.625,6654.25,3781.25
2018-05-25,7421.375,58899.177083333336,5382.458333333333,6653.833333333333,3820.3333333333335
2018-05-26,6355.0,49980.15625,5051.375,6168.875,3698.5
2018-05-27,6186.625,45589.09375,4675.833333333333,5456.25,3482.2083333333335
2018-05-28,7515.833333333333,59032.0,4976.416666666667,5633.125,3779.25
2018-05-29,7659.75,60850.791666666664,5487.625,6492.0,3816.7916666666665
2018-05-30,7608.166666666667,59534.552083333336,5424.541666666667,6589.125,3875.7083333333335
2018-05-31,7606.166666666667,51903.354166666664,5602.875,6639.541666666667,3884.9583333333335
2018-06-01,7420.5,54552.53125,5778.958333333333,6263.083333333333,3913.625
2018-06-02,6349.0,48610.0,5657.75,6042.833333333333,3739.1666666666665
2018-06-03,6162.125,44462.666666666664,5327.041666666667,5682.958333333333,3539.875
2018-06-04,7500.458333333333,57713.791666666664,6008.416666666667,6535.125,3822.75
2018-06-05,7609.458333333333,59688.520833333336,6298.75,6738.75,3906.4583333333335
2018-06-06,7570.583333333333,60529.458333333336,6448.0,6773.75,3937.375
2018-06-07,7589.25,60406.385416666664,6638.416666666667,6770.375,3959.9583333333335
2018-06-08,7551.375,59370.28125,6614.583333333333,6834.75,4072.625
2018-06-09,6437.416666666667,50767.708333333336,6299.833333333333,6435.958333333333,3775.2083333333335
2018-06-10,6264.125,45792.135416666664,5663.5,5840.333333333333,3596.2916666666665
2018-06-11,7571.291666666667,59745.416666666664,6139.75,6837.5,4001.9166666666665
2018-06-12,7590.333333333333,60194.8125,6546.666666666667,7112.75,4181.083333333333
2018-06-13,7579.416666666667,59810.729166666664,6702.125,7071.833333333333,3971.0
2018-06-14,7469.958333333333,59691.552083333336,6633.208333333333,6929.041666666667,3888.7083333333335
2018-06-15,7307.916666666667,58516.291666666664,6223.833333333333,6838.166666666667,3741.2083333333335
2018-06-16,6278.666666666667,49465.333333333336,5620.666666666667,6398.541666666667,3564.8333333333335
2018-06-17,6161.791666666667,45187.125,5108.333333333333,5801.583333333333,3486.7916666666665
2018-06-18,7432.791666666667,58708.864583333336,5671.958333333333,6650.333333333333,3796.5833333333335
2018-06-19,7517.291666666667,61033.708333333336,5748.083333333333,6908.291666666667,3863.6666666666665
2018-06-20,7583.25,61009.78125,5890.208333333333,7064.958333333333,3961.0833333333335
2018-06-21,7631.458333333333,61618.4375,6182.541666666667,7074.291666666667,3975.625
2018-06-22,7300.541666666667,59557.604166666664,6297.916666666667,7009.208333333333,3789.3333333333335
2018-06-23,6274.708333333333,49752.197916666664,5880.666666666667,6229.166666666667,3552.4166666666665
2018-06-24,6129.5,44482.427083333336,5137.916666666667,5603.833333333333,3406.1666666666665
2018-06-25,7429.958333333333,57967.625,5549.291666666667,6533.083333333333,3693.0833333333335
2018-06-26,7534.375,58972.166666666664,5577.875,6691.291666666667,3737.9583333333335
2018-06-27,7492.083333333333,59039.78125,5507.75,6719.583333333333,3788.375
2018-06-28,7593.708333333333,59875.916666666664,5375.5,6767.75,3747.25
2018-06-29,7356.916666666667,59030.21875,5424.833333333333,6538.333333333333,3771.875
2018-06-30,6155.0,49759.385416666664,5345.875,6207.833333333333,3592.25
2018-07-01,5955.291666666667,45211.947916666664,5176.958333333333,5535.916666666667,3409.5833333333335
2018-07-02,7098.666666666667,58067.28125,6103.041666666667,6362.083333333333,3706.5
2018-07-03,7111.208333333333,60074.21875,6539.125,6588.625,3803.0416666666665
2018-07-04,7000.375,60363.96875,6830.541666666667,6677.375,3835.875
2018-07-05,6094.25,60647.354166666664,7084.416666666667,6750.260869565217,3912.5416666666665
2018-07-06,5856.875,59906.052083333336,7193.666666666667,6863.625,3948.625
2018-07-07,5799.458333333333,50128.6875,6640.875,6363.041666666667,3594.2083333333335
2018-07-08,5855.25,44397.802083333336,5739.166666666667,5840.708333333333,3456.625
2018-07-09,7126.75,57506.09375,6190.708333333333,6616.541666666667,3719.9583333333335
2018-07-10,7220.541666666667,57739.854166666664,6377.625,6757.041666666667,3783.5833333333335
2018-07-11,7240.75,57505.802083333336,6542.875,6753.75,3900.125
2018-07-12,7187.5,57928.0,6792.333333333333,6777.166666666667,3849.25
2018-07-13,7057.583333333333,57083.604166666664,7039.875,6885.625,3914.625
2018-07-14,6127.5,48507.96875,6718.083333333333,6396.75,3738.375
2018-07-15,5996.25,44089.302083333336,6358.916666666667,5752.708333333333,3526.6666666666665
2018-07-16,7183.958333333333,55839.458333333336,7228.25,6656.291666666667,3804.75
2018-07-17,7245.916666666667,57140.15625,7495.25,6806.75,3769.2083333333335
2018-07-18,7261.583333333333,58394.197916666664,7273.916666666667,6779.5,3790.1666666666665
2018-07-19,7236.083333333333,57862.364583333336,7306.5,6843.958333333333,3857.0416666666665
2018-07-20,7036.291666666667,56584.302083333336,7296.958333333333,6784.75,3900.2916666666665
2018-07-21,6097.125,48195.791666666664,7094.041666666667,6483.875,3792.375
2018-07-22,5897.625,44431.416666666664,6717.916666666667,5947.25,3606.9583333333335
2018-07-23,7024.791666666667,56831.791666666664,7185.416666666667,6670.416666666667,3784.75
2018-07-24,7105.541666666667,58630.479166666664,6776.083333333333,6813.666666666667,3792.7916666666665
2018-07-25,7117.875,59563.625,6906.916666666667,6837.166666666667,3821.875
2018-07-26,7129.708333333333,59609.947916666664,6673.75,6852.958333333333,3883.2916666666665
2018-07-27,6980.416666666667,59024.03125,6539.708333333333,6798.416666666667,3882.5416666666665
2018-07-28,6070.125,50608.864583333336,6427.166666666667,6383.583333333333,3751.125
2018-07-29,5908.916666666667,45092.489583333336,5838.833333333333,5860.875,3648.0833333333335
2018-07-30,6998.791666666667,57344.104166666664,6543.625,6706.166666666667,3917.2916666666665
2018-07-31,7156.333333333333,59016.270833333336,6790.291666666667,6831.875,4030.75
2018-08-01,7212.666666666667,58960.333333333336,6819.375,6831.375,4005.375
2018-08-02,7204.583333333333,59111.041666666664,6901.625,6791.0,3898.6666666666665
2018-08-03,7012.916666666667,58262.447916666664,6506.541666666667,6727.791666666667,3983.0833333333335
2018-08-04,6107.833333333333,50399.270833333336,5977.875,6253.125,3821.2083333333335
2018-08-05,5954.25,46046.427083333336,5613.333333333333,5864.708333333333,3696.4583333333335
2018-08-06,6983.875,57076.979166666664,6410.041666666667,6602.333333333333,4018.25
2018-08-07,7191.833333333333,58963.697916666664,6746.666666666667,6841.416666666667,4090.9583333333335
2018-08-08,7324.875,60158.854166666664,6779.666666666667,6762.958333333333,4069.5416666666665
2018-08-09,7364.25,59356.65625,6706.958333333333,6838.666666666667,4114.166666666667
2018-08-10,7106.875,57958.739583333336,6508.041666666667,6757.541666666667,4037.125
2018-08-11,6015.375,49318.8125,6061.25,6300.583333333333,3830.0
2018-08-12,5875.041666666667,44240.677083333336,5634.875,5841.958333333333,3668.5
2018-08-13,7216.25,56311.59375,6123.5,6543.833333333333,3983.625
2018-08-14,7308.375,57449.510416666664,6242.958333333333,6665.833333333333,4021.375
2018-08-15,7190.541666666667,55712.864583333336,5471.208333333333,6036.25,3941.9166666666665
2018-08-16,7221.875,56988.541666666664,5985.166666666667,6542.041666666667,3927.25
2018-08-17,7154.958333333333,56616.145833333336,6150.791666666667,6567.0,3994.4583333333335
2018-08-18,6170.083333333333,49121.25,6084.0,6272.041666666667,3892.9166666666665
2018-08-19,6110.083333333333,45392.052083333336,5789.875,5835.833333333333,3660.8333333333335
2018-08-20,7450.583333333333,57342.895833333336,6466.375,6658.125,4072.4166666666665
2018-08-21,7487.541666666667,57715.322916666664,6556.291666666667,6903.458333333333,4087.6666666666665
2018-08-22,7554.5,58819.364583333336,6500.5,6974.166666666667,4118.625
2018-08-23,7576.958333333333,59427.15625,6564.708333333333,6964.75,4157.25
2018-08-24,7370.833333333333,58498.354166666664,6659.291666666667,6881.583333333333,4105.333333333333
2018-08-25,6167.125,49291.916666666664,6423.958333333333,6424.875,3898.5
2018-08-26,5936.375,44764.427083333336,6004.625,5938.333333333333,3568.875
2018-08-27,7219.041666666667,58887.208333333336,6322.333333333333,6577.0,3722.0416666666665
2018-08-28,7395.583333333333,58203.197916666664,5884.208333333333,6968.5,3729.0
2018-08-29,7432.708333333333,58974.989583333336,5986.25,6828.083333333333,3875.7083333333335
2018-08-30,7434.333333333333,59519.375,6283.0,6967.416666666667,3944.2916666666665
2018-08-31,7232.541666666667,57297.677083333336,6404.25,6855.416666666667,3986.625
2018-09-01,6162.458333333333,48376.71875,6161.541666666667,6399.041666666667,3837.25
2018-09-02,5981.25,45133.395833333336,5787.25,5923.5,3667.875
2018-09-03,7268.916666666667,58121.145833333336,6595.916666666667,6842.416666666667,3828.4166666666665
2018-09-04,7334.958333333333,58801.375,6727.75,6921.291666666667,3864.25
2018-09-05,7320.583333333333,58359.489583333336,6504.541666666667,6765.041666666667,3861.125
2018-09-06,7316.041666666667,58970.927083333336,6426.666666666667,6759.041666666667,3813.4166666666665
2018-09-07,7182.708333333333,58369.895833333336,6457.416666666667,6756.583333333333,3910.625
2018-09-08,6199.541666666667,50033.708333333336,5957.041666666667,5973.083333333333,3768.5
2018-09-09,5998.958333333333,44761.3125,5338.916666666667,5624.041666666667,3630.3333333333335
2018-09-10,7275.75,57451.104166666664,6028.291666666667,6455.041666666667,3849.0
2018-09-11,7386.125,60884.166666666664,6093.708333333333,6653.791666666667,3840.7083333333335
2018-09-12,7448.0,60075.177083333336,5820.583333333333,6569.666666666667,3948.2916666666665
2018-09-13,7513.833333333333,58775.71875,5775.25,6724.666666666667,3936.2083333333335
2018-09-14,7323.0,57489.59375,5831.25,6680.666666666667,3930.625
2018-09-15,6144.25,49784.15625,5633.541666666667,6295.75,3754.0
2018-09-16,5954.75,44889.104166666664,5218.666666666667,5748.791666666667,3565.625
2018-09-17,7263.333333333333,57454.9375,5707.416666666667,6482.25,3837.0833333333335
2018-09-18,7385.791666666667,60702.9375,5777.541666666667,6693.208333333333,3906.5833333333335
2018-09-19,7440.791666666667,61006.78125,5698.833333333333,6704.833333333333,3961.4583333333335
2018-09-20,7486.083333333333,60824.291666666664,5704.625,6706.708333333333,3982.375
2018-09-21,7273.958333333333,62044.875,5670.916666666667,6676.208333333333,3891.375
2018-09-22,6191.291666666667,52115.291666666664,5535.041666666667,6276.625,3772.625
2018-09-23,6059.217391304348,47378.3125,5138.583333333333,5670.173913043478,3590.7083333333335
2018-09-24,7345.458333333333,59027.864583333336,5721.125,6539.75,3822.0
2018-09-25,7598.75,59766.614583333336,5397.458333333333,6631.083333333333,3956.625
2018-09-26,7701.125,61897.0,5147.541666666667,6688.75,4159.166666666667
2018-09-27,7542.458333333333,61114.541666666664,5181.75,6780.791666666667,4254.666666666667
2018-09-28,6427.333333333333,60777.635416666664,5214.791666666667,6712.875,4273.375
2018-09-29,6260.625,50636.15625,5169.708333333333,6336.291666666667,4177.541666666667
2018-09-30,6298.333333333333,46364.6875,4844.416666666667,5866.708333333333,4054.9583333333335
2018-10-01,7775.041666666667,58782.0,5114.75,6657.375,4249.041666666667
2018-10-02,8005.916666666667,61704.989583333336,5223.541666666667,6864.458333333333,4422.958333333333
2018-10-03,7984.708333333333,51236.0,5263.458333333333,6883.791666666667,4384.5
2018-10-04,7889.5,58566.322916666664,5183.208333333333,6860.708333333333,4391.375
2018-10-05,7699.791666666667,58730.135416666664,5035.166666666667,6814.833333333333,4368.833333333333
2018-10-06,6570.541666666667,50313.104166666664,4824.583333333333,6304.25,4116.916666666667
2018-10-07,6416.0,46136.916666666664,4632.041666666667,5731.833333333333,3919.125
2018-10-08,7560.9047619047615,58656.697916666664,5089.083333333333,6648.5,4112.333333333333
2018-10-09,7702.380952380952,59718.958333333336,5026.375,6771.260869565217,4147.0
2018-10-10,7733.333333333333,59894.53125,4987.875,6835.583333333333,4176.5
2018-10-11,7657.125,61402.427083333336,5066.541666666667,6909.541666666667,4180.0
2018-10-12,7538.375,60124.958333333336,5118.333333333333,6879.041666666667,4150.333333333333
2018-10-13,6453.291666666667,50812.197916666664,4946.75,6488.541666666667,4036.375
2018-10-14,6224.125,47297.989583333336,4646.375,5880.875,3916.25
2018-10-15,7497.833333333333,58911.802083333336,5113.916666666667,6769.208333333333,4176.375
2018-10-16,7577.416666666667,59684.604166666664,5207.916666666667,6959.375,4221.708333333333
2018-10-17,7684.25,58610.395833333336,5170.916666666667,6955.833333333333,4233.416666666667
2018-10-18,7775.25,60749.78125,5306.75,7012.173913043478,4283.833333333333
2018-10-19,7711.291666666667,59445.697916666664,5335.208333333333,6929.625,4227.333333333333
2018-10-20,6718.833333333333,52043.65625,5081.291666666667,6560.75,4155.0
2018-10-21,6604.25,48236.197916666664,4733.166666666667,6060.416666666667,4183.875
2018-10-22,8000.875,61941.958333333336,5091.375,6826.166666666667,4566.291666666667
2018-10-23,8225.958333333334,65550.875,5351.541666666667,7043.833333333333,4556.291666666667
2018-10-24,8207.416666666666,64915.895833333336,5316.375,7176.666666666667,4630.083333333333
2018-10-25,8194.666666666666,64203.96875,5273.875,7236.041666666667,4721.666666666667
2018-10-26,7949.833333333333,62180.03125,5344.708333333333,7015.666666666667,4622.458333333333
2018-10-27,6990.125,54075.729166666664,5157.291666666667,6467.95652173913,4177.083333333333
2018-10-28,6840.8,50339.21,4629.92,5968.826086956522,4293.64
2018-10-29,8115.333333333333,64080.677083333336,5154.458333333333,6869.25,4215.25
2018-10-30,7887.25,64673.697916666664,5329.041666666667,6936.958333333333,4260.166666666667
2018-10-31,7970.916666666667,60725.822916666664,5371.375,6877.416666666667,4202.291666666667
2018-11-01,7894.875,54916.239583333336,5290.041666666667,6971.875,4238.666666666667
2018-11-02,7873.708333333333,58114.395833333336,5157.291666666667,6959.333333333333,4253.5
2018-11-03,6947.708333333333,51766.697916666664,5005.583333333333,6461.458333333333,4064.5
2018-11-04,6628.666666666667,48100.239583333336,4713.958333333333,5901.521739130435,4008.7083333333335
2018-11-05,7894.125,60506.46875,5171.25,6942.521739130435,4293.791666666667
2018-11-06,8007.75,62213.53125,5256.833333333333,7240.916666666667,4436.875
2018-11-07,8061.0,62825.447916666664,5396.208333333333,7229.0,4514.291666666667
2018-11-08,8187.083333333333,62133.364583333336,5559.333333333333,7128.791666666667,4509.5
2018-11-09,8090.916666666667,61472.604166666664,5318.875,7196.041666666667,4628.333333333333
2018-11-10,7020.583333333333,54307.458333333336,5326.791666666667,6888.260869565217,4534.625
2018-11-11,6868.75,49537.197916666664,4967.125,6324.875,4298.916666666667
2018-11-12,8170.916666666667,60919.333333333336,5395.125,7276.333333333333,4471.708333333333
2018-11-13,8299.875,63143.0625,5564.458333333333,7576.695652173913,4681.625
2018-11-14,8316.875,63454.947916666664,5653.041666666667,7511.625,4766.958333333333
2018-11-15,8438.458333333334,63567.770833333336,5720.166666666667,7546.041666666667,4888.291666666667
2018-11-16,8497.041666666666,63758.510416666664,6038.875,7633.173913043478,4964.5
2018-11-17,7471.375,56747.020833333336,6041.25,7304.5,5011.708333333333
2018-11-18,7430.625,50684.114583333336,5816.958333333333,6715.333333333333,5044.416666666667
2018-11-19,8904.833333333334,64870.0625,6014.708333333333,7871.5,5415.625
2018-11-20,9132.708333333334,66527.21875,6053.958333333333,7953.04347826087,5454.125
